YEAR,MONTH,DAY_OF_WEEK,ORIGIN_AIRPORT,AIRLINE,DEPARTURE_DELAY,CANCELLED,CANCELLATION_REASON,Status
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,13,0,,Delayed
2015,1,4,ATL,DL,8,0,,Delayed
2015,1,4,ATL,DL,37,0,,Delayed
2015,1,4,ATL,DL,5,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,12,0,,Delayed
2015,1,4,ATL,DL,61,0,,Delayed
2015,1,4,ATL,DL,8,0,,Delayed
2015,1,4,ATL,DL,9,0,,Delayed
2015,1,4,ATL,DL,19,0,,Delayed
2015,1,4,ATL,DL,9,0,,Delayed
2015,1,4,ATL,DL,4,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,18,0,,Delayed
2015,1,4,ATL,DL,31,0,,Delayed
2015,1,4,ATL,DL,33,0,,Delayed
2015,1,4,ATL,DL,61,0,,Delayed
2015,1,4,ATL,DL,6,0,,Delayed
2015,1,4,ATL,DL,4,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,22,0,,Delayed
2015,1,4,ATL,DL,5,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,7,0,,Delayed
2015,1,4,ATL,DL,7,0,,Delayed
2015,1,4,ATL,DL,44,0,,Delayed
2015,1,4,ATL,DL,27,0,,Delayed
2015,1,4,ATL,DL,24,0,,Delayed
2015,1,4,ATL,DL,26,0,,Delayed
2015,1,4,ATL,DL,101,0,,Delayed
2015,1,4,ATL,DL,79,0,,Delayed
2015,1,4,ATL,DL,9,0,,Delayed
2015,1,4,ATL,DL,31,0,,Delayed
2015,1,4,ATL,DL,8,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,19,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,8,0,,Delayed
2015,1,4,ATL,DL,47,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,32,0,,Delayed
2015,1,4,ATL,DL,29,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,133,0,,Delayed
2015,1,4,ATL,DL,49,0,,Delayed
2015,1,4,ATL,DL,21,0,,Delayed
2015,1,4,ATL,DL,2,0,,Delayed
2015,1,4,ATL,DL,8,0,,Delayed
2015,1,4,ATL,DL,2,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,19,0,,Delayed
2015,1,4,ATL,DL,5,0,,Delayed
2015,1,4,ATL,DL,7,0,,Delayed
2015,1,4,ATL,DL,11,0,,Delayed
2015,1,4,ATL,DL,5,0,,Delayed
2015,1,4,ATL,DL,21,0,,Delayed
2015,1,4,ATL,DL,18,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,33,0,,Delayed
2015,1,4,ATL,DL,14,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,11,0,,Delayed
2015,1,4,ATL,DL,14,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,29,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,10,0,,Delayed
2015,1,4,ATL,DL,7,0,,Delayed
2015,1,4,ATL,DL,13,0,,Delayed
2015,1,4,ATL,DL,1,0,,Delayed
2015,1,4,ATL,DL,13,0,,Delayed
2015,1,4,ATL,DL,6,0,,Delayed
2015,1,4,ATL,DL,2,0,,Delayed
2015,1,4,ATL,DL,3,0,,Delayed
2015,1,4,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,22,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,32,0,,Delayed
2015,1,5,ATL,DL,4,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,23,0,,Delayed
2015,1,5,ATL,DL,8,0,,Delayed
2015,1,5,ATL,DL,55,0,,Delayed
2015,1,5,ATL,DL,20,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,9,0,,Delayed
2015,1,5,ATL,DL,27,0,,Delayed
2015,1,5,ATL,DL,45,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,11,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,9,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,27,0,,Delayed
2015,1,5,ATL,DL,13,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,4,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,29,0,,Delayed
2015,1,5,ATL,DL,28,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,4,0,,Delayed
2015,1,5,ATL,DL,18,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,23,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,29,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,35,0,,Delayed
2015,1,5,ATL,DL,54,0,,Delayed
2015,1,5,ATL,DL,23,0,,Delayed
2015,1,5,ATL,DL,23,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,12,0,,Delayed
2015,1,5,ATL,DL,9,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,25,0,,Delayed
2015,1,5,ATL,DL,16,0,,Delayed
2015,1,5,ATL,DL,36,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,31,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,43,0,,Delayed
2015,1,5,ATL,DL,25,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,15,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,8,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,13,0,,Delayed
2015,1,5,ATL,DL,4,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,31,0,,Delayed
2015,1,5,ATL,DL,155,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,61,0,,Delayed
2015,1,5,ATL,DL,24,0,,Delayed
2015,1,5,ATL,DL,22,0,,Delayed
2015,1,5,ATL,DL,26,0,,Delayed
2015,1,5,ATL,DL,25,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,8,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,9,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,17,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,17,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,26,0,,Delayed
2015,1,5,ATL,DL,19,0,,Delayed
2015,1,5,ATL,DL,8,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,37,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,23,0,,Delayed
2015,1,5,ATL,DL,19,0,,Delayed
2015,1,5,ATL,DL,20,0,,Delayed
2015,1,5,ATL,DL,67,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,26,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,43,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,10,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,9,0,,Delayed
2015,1,5,ATL,DL,13,0,,Delayed
2015,1,5,ATL,DL,19,0,,Delayed
2015,1,5,ATL,DL,22,0,,Delayed
2015,1,5,ATL,DL,22,0,,Delayed
2015,1,5,ATL,DL,24,0,,Delayed
2015,1,5,ATL,DL,20,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,16,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,2,0,,Delayed
2015,1,5,ATL,DL,3,0,,Delayed
2015,1,5,ATL,DL,13,0,,Delayed
2015,1,5,ATL,DL,27,0,,Delayed
2015,1,5,ATL,DL,6,0,,Delayed
2015,1,5,ATL,DL,14,0,,Delayed
2015,1,5,ATL,DL,12,0,,Delayed
2015,1,5,ATL,DL,27,0,,Delayed
2015,1,5,ATL,DL,18,0,,Delayed
2015,1,5,ATL,DL,1,0,,Delayed
2015,1,5,ATL,DL,8,0,,Delayed
2015,1,5,ATL,DL,24,0,,Delayed
2015,1,5,ATL,DL,7,0,,Delayed
2015,1,5,ATL,DL,18,0,,Delayed
2015,1,5,ATL,DL,5,0,,Delayed
2015,1,5,ATL,DL,12,0,,Delayed
2015,1,4,IAH,EV,5,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,10,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,8,0,,Delayed
2015,1,4,IAH,EV,41,0,,Delayed
2015,1,4,IAH,EV,5,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,5,0,,Delayed
2015,1,4,IAH,EV,25,0,,Delayed
2015,1,4,IAH,EV,2,0,,Delayed
2015,1,4,IAH,EV,2,0,,Delayed
2015,1,4,IAH,EV,4,0,,Delayed
2015,1,4,IAH,EV,21,0,,Delayed
2015,1,4,IAH,EV,11,0,,Delayed
2015,1,4,IAH,EV,9,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,2,0,,Delayed
2015,1,4,IAH,EV,27,0,,Delayed
2015,1,4,IAH,EV,38,0,,Delayed
2015,1,4,IAH,EV,5,0,,Delayed
2015,1,4,IAH,EV,18,0,,Delayed
2015,1,4,IAH,EV,4,0,,Delayed
2015,1,4,IAH,EV,38,0,,Delayed
2015,1,4,IAH,EV,10,0,,Delayed
2015,1,4,IAH,EV,6,0,,Delayed
2015,1,4,IAH,EV,121,0,,Delayed
2015,1,4,IAH,EV,23,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,18,0,,Delayed
2015,1,4,IAH,EV,9,0,,Delayed
2015,1,4,IAH,EV,67,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,14,0,,Delayed
2015,1,4,IAH,EV,6,0,,Delayed
2015,1,4,IAH,EV,45,0,,Delayed
2015,1,4,IAH,EV,7,0,,Delayed
2015,1,4,IAH,EV,7,0,,Delayed
2015,1,4,IAH,EV,102,0,,Delayed
2015,1,4,IAH,EV,82,0,,Delayed
2015,1,4,IAH,EV,15,0,,Delayed
2015,1,4,IAH,EV,20,0,,Delayed
2015,1,4,IAH,EV,11,0,,Delayed
2015,1,4,IAH,EV,9,0,,Delayed
2015,1,4,IAH,EV,14,0,,Delayed
2015,1,4,IAH,EV,18,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,6,0,,Delayed
2015,1,4,IAH,EV,23,0,,Delayed
2015,1,4,IAH,EV,8,0,,Delayed
2015,1,4,IAH,EV,56,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,14,0,,Delayed
2015,1,4,IAH,EV,23,0,,Delayed
2015,1,4,IAH,EV,47,0,,Delayed
2015,1,4,IAH,EV,52,0,,Delayed
2015,1,4,IAH,EV,3,0,,Delayed
2015,1,4,IAH,EV,12,0,,Delayed
2015,1,4,IAH,EV,1,0,,Delayed
2015,1,4,IAH,EV,11,0,,Delayed
2015,1,4,IAH,EV,2,0,,Delayed
2015,1,4,IAH,EV,37,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,5,0,,Delayed
2015,1,5,IAH,EV,81,0,,Delayed
2015,1,5,IAH,EV,2,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,7,0,,Delayed
2015,1,5,IAH,EV,7,0,,Delayed
2015,1,5,IAH,EV,15,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,1,0,,Delayed
2015,1,5,IAH,EV,10,0,,Delayed
2015,1,5,IAH,EV,18,0,,Delayed
2015,1,5,IAH,EV,22,0,,Delayed
2015,1,5,IAH,EV,22,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,1,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,2,0,,Delayed
2015,1,5,IAH,EV,19,0,,Delayed
2015,1,5,IAH,EV,51,0,,Delayed
2015,1,5,IAH,EV,61,0,,Delayed
2015,1,5,IAH,EV,19,0,,Delayed
2015,1,5,IAH,EV,14,0,,Delayed
2015,1,5,IAH,EV,60,0,,Delayed
2015,1,5,IAH,EV,36,0,,Delayed
2015,1,5,IAH,EV,24,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,10,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,1,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,5,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,14,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,5,0,,Delayed
2015,1,5,IAH,EV,29,0,,Delayed
2015,1,5,IAH,EV,17,0,,Delayed
2015,1,5,IAH,EV,33,0,,Delayed
2015,1,5,IAH,EV,23,0,,Delayed
2015,1,5,IAH,EV,74,0,,Delayed
2015,1,5,IAH,EV,41,0,,Delayed
2015,1,5,IAH,EV,2,0,,Delayed
2015,1,5,IAH,EV,17,0,,Delayed
2015,1,5,IAH,EV,28,0,,Delayed
2015,1,5,IAH,EV,25,0,,Delayed
2015,1,5,IAH,EV,29,0,,Delayed
2015,1,5,IAH,EV,15,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,4,0,,Delayed
2015,1,5,IAH,EV,152,0,,Delayed
2015,1,5,IAH,EV,8,0,,Delayed
2015,1,5,IAH,EV,8,0,,Delayed
2015,1,5,IAH,EV,8,0,,Delayed
2015,1,5,IAH,EV,7,0,,Delayed
2015,1,5,IAH,EV,9,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,12,0,,Delayed
2015,1,5,IAH,EV,56,0,,Delayed
2015,1,5,IAH,EV,40,0,,Delayed
2015,1,5,IAH,EV,1,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,19,0,,Delayed
2015,1,5,IAH,EV,1,0,,Delayed
2015,1,5,IAH,EV,6,0,,Delayed
2015,1,5,IAH,EV,55,0,,Delayed
2015,1,5,IAH,EV,7,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,28,0,,Delayed
2015,1,5,IAH,EV,88,0,,Delayed
2015,1,5,IAH,EV,3,0,,Delayed
2015,1,5,IAH,EV,17,0,,Delayed
2015,1,5,IAH,EV,41,0,,Delayed
2015,1,5,IAH,EV,5,0,,Delayed
2015,1,5,IAH,EV,18,0,,Delayed
2015,1,4,ATL,EV,16,0,,Delayed
2015,1,4,ATL,EV,27,0,,Delayed
2015,1,4,ATL,EV,13,0,,Delayed
2015,1,4,ATL,EV,1,0,,Delayed
2015,1,4,ATL,EV,18,0,,Delayed
2015,1,4,ATL,EV,75,0,,Delayed
2015,1,4,ATL,EV,3,0,,Delayed
2015,1,4,ATL,EV,2,0,,Delayed
2015,1,4,ATL,EV,28,0,,Delayed
2015,1,4,ATL,EV,10,0,,Delayed
2015,1,4,ATL,EV,12,0,,Delayed
2015,1,4,ATL,EV,6,0,,Delayed
2015,1,4,ATL,EV,2,0,,Delayed
2015,1,4,ATL,EV,10,0,,Delayed
2015,1,4,ATL,EV,2,0,,Delayed
2015,1,4,ATL,EV,47,0,,Delayed
2015,1,4,ATL,EV,1,0,,Delayed
2015,1,4,ATL,EV,54,0,,Delayed
2015,1,4,ATL,EV,3,0,,Delayed
2015,1,5,ATL,EV,6,0,,Delayed
2015,1,5,ATL,EV,95,0,,Delayed
2015,1,5,ATL,EV,30,0,,Delayed
2015,1,5,ATL,EV,9,0,,Delayed
2015,1,5,ATL,EV,7,0,,Delayed
2015,1,5,ATL,EV,73,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,2,0,,Delayed
2015,1,5,ATL,EV,30,0,,Delayed
2015,1,5,ATL,EV,4,0,,Delayed
2015,1,5,ATL,EV,16,0,,Delayed
2015,1,5,ATL,EV,35,0,,Delayed
2015,1,5,ATL,EV,21,0,,Delayed
2015,1,5,ATL,EV,11,0,,Delayed
2015,1,5,ATL,EV,4,0,,Delayed
2015,1,5,ATL,EV,12,0,,Delayed
2015,1,5,ATL,EV,43,0,,Delayed
2015,1,5,ATL,EV,21,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,7,0,,Delayed
2015,1,5,ATL,EV,49,0,,Delayed
2015,1,5,ATL,EV,14,0,,Delayed
2015,1,5,ATL,EV,9,0,,Delayed
2015,1,5,ATL,EV,4,0,,Delayed
2015,1,5,ATL,EV,58,0,,Delayed
2015,1,5,ATL,EV,77,0,,Delayed
2015,1,5,ATL,EV,40,0,,Delayed
2015,1,5,ATL,EV,3,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,26,0,,Delayed
2015,1,5,ATL,EV,12,0,,Delayed
2015,1,5,ATL,EV,39,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,12,0,,Delayed
2015,1,5,ATL,EV,4,0,,Delayed
2015,1,5,ATL,EV,11,0,,Delayed
2015,1,5,ATL,EV,17,0,,Delayed
2015,1,5,ATL,EV,51,0,,Delayed
2015,1,5,ATL,EV,71,0,,Delayed
2015,1,5,ATL,EV,31,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,79,0,,Delayed
2015,1,5,ATL,EV,13,0,,Delayed
2015,1,5,ATL,EV,1,0,,Delayed
2015,1,5,ATL,EV,218,0,,Delayed
2015,1,5,ATL,EV,11,0,,Delayed
2015,1,5,ATL,EV,37,0,,Delayed
2015,1,5,ATL,EV,2,0,,Delayed
2015,1,5,ATL,EV,33,0,,Delayed
2015,1,5,ATL,EV,18,0,,Delayed
2015,1,5,ATL,EV,59,0,,Delayed
2015,1,5,ATL,EV,8,0,,Delayed
2015,1,5,ATL,EV,2,0,,Delayed
2015,1,5,ATL,EV,2,0,,Delayed
2015,1,5,ATL,EV,13,0,,Delayed
2015,1,5,ATL,EV,16,0,,Delayed
2015,1,5,ATL,EV,9,0,,Delayed
2015,1,5,ATL,EV,27,0,,Delayed
2015,1,5,ATL,EV,5,0,,Delayed
2015,1,5,ATL,EV,15,0,,Delayed
2015,1,5,ATL,EV,4,0,,Delayed
2015,1,5,ATL,EV,5,0,,Delayed
2015,1,5,ATL,EV,50,0,,Delayed
2015,1,5,ATL,EV,31,0,,Delayed
2015,1,5,ATL,EV,17,0,,Delayed
2015,1,5,ATL,EV,14,0,,Delayed
2015,1,4,ORD,EV,15,0,,Delayed
2015,1,4,ORD,EV,9,0,,Delayed
2015,1,4,ORD,EV,52,0,,Delayed
2015,1,4,MSP,EV,1,0,,Delayed
2015,1,4,ORD,EV,1,0,,Delayed
2015,1,4,DEN,EV,5,0,,Delayed
2015,1,4,DEN,EV,11,0,,Delayed
2015,1,4,DEN,EV,68,0,,Delayed
2015,1,4,DEN,EV,11,0,,Delayed
2015,1,4,PHX,EV,13,0,,Delayed
2015,1,4,DEN,EV,15,0,,Delayed
2015,1,4,DEN,EV,5,0,,Delayed
2015,1,4,DEN,EV,5,0,,Delayed
2015,1,4,DEN,EV,8,0,,Delayed
2015,1,4,DEN,EV,6,0,,Delayed
2015,1,4,DEN,EV,5,0,,Delayed
2015,1,4,DEN,EV,9,0,,Delayed
2015,1,4,DEN,EV,142,0,,Delayed
2015,1,4,ORD,EV,10,0,,Delayed
2015,1,4,DEN,EV,19,0,,Delayed
2015,1,4,ORD,EV,6,0,,Delayed
2015,1,4,ORD,EV,120,0,,Delayed
2015,1,4,ORD,EV,4,0,,Delayed
2015,1,4,ORD,EV,5,0,,Delayed
2015,1,4,ORD,EV,1,0,,Delayed
2015,1,4,ORD,EV,29,0,,Delayed
2015,1,4,ORD,EV,36,0,,Delayed
2015,1,4,DEN,EV,1,0,,Delayed
2015,1,4,DEN,EV,78,0,,Delayed
2015,1,4,DEN,EV,25,0,,Delayed
2015,1,4,ORD,EV,10,0,,Delayed
2015,1,4,DEN,EV,86,0,,Delayed
2015,1,4,ORD,EV,24,0,,Delayed
2015,1,4,DEN,EV,235,0,,Delayed
2015,1,4,DEN,EV,73,0,,Delayed
2015,1,4,ORD,EV,33,0,,Delayed
2015,1,4,DEN,EV,37,0,,Delayed
2015,1,4,MSP,EV,47,0,,Delayed
2015,1,4,DEN,EV,15,0,,Delayed
2015,1,4,ORD,EV,33,0,,Delayed
2015,1,4,MSP,EV,19,0,,Delayed
2015,1,4,MSP,EV,23,0,,Delayed
2015,1,4,ORD,EV,2,0,,Delayed
2015,1,4,ORD,EV,4,0,,Delayed
2015,1,4,MSP,EV,7,0,,Delayed
2015,1,4,DEN,EV,82,0,,Delayed
2015,1,4,DEN,EV,3,0,,Delayed
2015,1,4,DEN,EV,13,0,,Delayed
2015,1,4,MSP,EV,5,0,,Delayed
2015,1,4,ORD,EV,10,0,,Delayed
2015,1,4,DEN,EV,15,0,,Delayed
2015,1,4,ORD,EV,3,0,,Delayed
2015,1,4,DEN,EV,48,0,,Delayed
2015,1,4,ORD,EV,4,0,,Delayed
2015,1,4,DEN,EV,28,0,,Delayed
2015,1,4,ORD,EV,6,0,,Delayed
2015,1,4,ORD,EV,3,0,,Delayed
2015,1,4,ORD,EV,12,0,,Delayed
2015,1,4,DEN,EV,5,0,,Delayed
2015,1,4,DEN,EV,113,0,,Delayed
2015,1,4,MSP,EV,21,0,,Delayed
2015,1,4,DEN,EV,12,0,,Delayed
2015,1,4,DEN,EV,25,0,,Delayed
2015,1,4,DEN,EV,97,0,,Delayed
2015,1,4,ORD,EV,12,0,,Delayed
2015,1,4,DEN,EV,8,0,,Delayed
2015,1,4,ORD,EV,15,0,,Delayed
2015,1,4,ORD,EV,15,0,,Delayed
2015,1,4,ORD,EV,16,0,,Delayed
2015,1,4,DEN,EV,21,0,,Delayed
2015,1,4,DEN,EV,31,0,,Delayed
2015,1,5,ORD,EV,61,0,,Delayed
2015,1,5,ORD,EV,32,0,,Delayed
2015,1,5,ORD,EV,2,0,,Delayed
2015,1,5,ORD,EV,1,0,,Delayed
2015,1,5,MSP,EV,5,0,,Delayed
2015,1,5,ORD,EV,8,0,,Delayed
2015,1,5,ORD,EV,2,0,,Delayed
2015,1,5,ORD,EV,8,0,,Delayed
2015,1,5,DEN,EV,24,0,,Delayed
2015,1,5,DEN,EV,3,0,,Delayed
2015,1,5,ORD,EV,41,0,,Delayed
2015,1,5,ORD,EV,2,0,,Delayed
2015,1,5,ORD,EV,5,0,,Delayed
2015,1,5,ORD,EV,25,0,,Delayed
2015,1,5,ORD,EV,23,0,,Delayed
2015,1,5,ORD,EV,13,0,,Delayed
2015,1,5,DEN,EV,11,0,,Delayed
2015,1,5,DEN,EV,24,0,,Delayed
2015,1,5,DEN,EV,27,0,,Delayed
2015,1,5,DEN,EV,22,0,,Delayed
2015,1,5,DEN,EV,13,0,,Delayed
2015,1,5,DEN,EV,14,0,,Delayed
2015,1,5,DEN,EV,23,0,,Delayed
2015,1,5,ORD,EV,54,0,,Delayed
2015,1,5,DEN,EV,2,0,,Delayed
2015,1,5,DEN,EV,27,0,,Delayed
2015,1,5,ORD,EV,10,0,,Delayed
2015,1,5,ORD,EV,1,0,,Delayed
2015,1,5,DEN,EV,25,0,,Delayed
2015,1,5,DEN,EV,17,0,,Delayed
2015,1,5,DEN,EV,19,0,,Delayed
2015,1,5,MSP,EV,21,0,,Delayed
2015,1,5,MSP,EV,6,0,,Delayed
2015,1,5,ORD,EV,24,0,,Delayed
2015,1,5,ORD,EV,11,0,,Delayed
2015,1,5,DEN,EV,8,0,,Delayed
2015,1,5,ORD,EV,32,0,,Delayed
2015,1,5,ORD,EV,21,0,,Delayed
2015,1,5,ORD,EV,7,0,,Delayed
2015,1,5,ORD,EV,2,0,,Delayed
2015,1,5,DEN,EV,22,0,,Delayed
2015,1,5,ORD,EV,26,0,,Delayed
